y,oof_random_forest,oof_xgboost,oof_lightgbm
1,0.975,0.9993597865104675,0.9999998182375984
1,1.0,0.9999959468841553,0.9999999988399721
1,0.8675,0.989400327205658,0.9999111149171626
1,0.9375,0.9990049004554749,0.9999980982601837
1,0.995,0.999942421913147,0.999999852195894
1,0.9925,0.9999593496322632,0.9999999855823205
1,0.9425,0.9982737302780151,0.999998114697309
1,0.9575,0.9994654059410095,0.9999995175427442
1,0.875,0.9524895548820496,0.9999690090261003
1,0.88,0.9972037076950073,0.9999713681255592
1,0.9275,0.9999938011169434,0.9999999927003691
1,0.955,0.9587173461914062,0.9999689844329808
1,0.8575,0.9983887672424316,0.9999825637786192
1,0.99,0.9996247291564941,0.9999986630572051
1,0.995,0.999915361404419,0.9999996431766528
1,0.7475,0.9998121857643127,0.9999955462264207
1,0.415,0.529222309589386,0.8248233726400169
1,0.9275,0.9999327659606934,0.9999996080659432
1,0.7725,0.9982433319091797,0.9999984154083943
1,0.92,0.9993447661399841,0.9999997027969725
1,0.995,0.999942421913147,0.999999852195894
1,0.9425,0.855324923992157,0.9924776923095632
1,1.0,0.9999734163284302,0.9999999920994221
1,0.9575,0.9995520710945129,0.9999990577090534
1,1.0,0.9999043941497803,0.9999999546550297
1,1.0,0.9999724626541138,0.9999999741072658
1,0.6425,0.9769812226295471,0.9977856899404269
1,0.9025,0.9999313354492188,0.9999999273765392
1,0.9275,0.9999938011169434,0.9999999927003691
1,0.99,0.9996247291564941,0.9999986630572051
1,0.995,0.999942421913147,0.999999852195894
1,0.99,0.9996247291564941,0.9999986630572051
1,0.95,0.9977781176567078,0.9999967579893472
1,0.92,0.9993447661399841,0.9999997027969725
1,0.8575,0.994428277015686,0.9999315432576656
1,0.995,0.9998281002044678,0.9999999176505213
1,0.9925,0.9999961853027344,0.9999999888953804
1,0.315,0.1579839587211609,0.2809417403486355
1,0.995,0.9999681711196899,0.9999999688058882
1,0.995,0.9999681711196899,0.9999999688058882
1,0.9975,0.9999970197677612,0.9999999994205249
1,1.0,0.999997615814209,0.9999999998279081
1,0.9675,0.9997138381004333,0.9999913141605296
1,0.92,0.9993447661399841,0.9999997027969725
1,0.6525,0.7953941226005554,0.9971586126073437
1,0.9775,0.9993315935134888,0.9999976282477475
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.9975,0.9994977712631226,0.9999991789379872
1,1.0,0.999957799911499,0.9999999906347646
1,0.9675,0.9987542629241943,0.999994873289289
1,0.94,0.9638809561729431,0.9999692436173655
1,0.91,0.9915574789047241,0.9988194697525618
1,0.9425,0.855324923992157,0.9924776923095632
1,0.95,0.9999250173568726,0.9999999026740026
1,0.9875,0.9957404136657715,0.999996712256629
1,0.995,0.999942421913147,0.999999852195894
1,1.0,0.999990701675415,0.9999999871498838
1,0.98,0.9999604225158691,0.9999999903341256
1,0.9375,0.9990049004554749,0.9999980982601837
1,0.9425,0.855324923992157,0.9924776923095632
1,0.995,0.9998281002044678,0.9999999176505213
1,0.9075,0.9936163425445557,0.9999918465095112
1,0.995,0.9999558925628662,0.9999999931265526
1,0.9975,0.9997708201408386,0.9999999476818783
1,0.8,0.9955853223800659,0.9999963068753907
1,0.9975,0.9999938011169434,0.9999999980484937
1,0.995,0.9999665021896362,0.9999998201438539
1,0.995,0.9999665021896362,0.9999998201438539
1,0.9575,0.9999040365219116,0.9999997628984372
1,0.8575,0.9996656179428101,0.9999846508663381
1,1.0,0.9999638795852661,0.999999724112518
1,1.0,0.9998553991317749,0.9999992202149163
1,0.9425,0.855324923992157,0.9924776923095632
1,0.9025,0.9999313354492188,0.9999999273765392
1,0.9025,0.9999313354492188,0.9999999273765392
1,0.9275,0.9999938011169434,0.9999999927003691
1,1.0,0.9999724626541138,0.9999999741072658
1,0.9575,0.9987118244171143,0.9999977166915112
1,0.965,0.9999210834503174,0.9999998851716886
1,0.85,0.9997674822807312,0.9999974405045113
1,0.9825,0.9996182918548584,0.9999997953947138
1,0.028417530919796534,0.012476122006773949,0.00010298626628192299
1,0.9775,0.9993283748626709,0.9999998168770814
1,0.9025,0.9999313354492188,0.9999999273765392
1,0.955,0.998934805393219,0.999997428444005
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.99,0.9996247291564941,0.9999986630572051
1,0.9725,0.9999748468399048,0.9999999980366163
1,0.605,0.9965850114822388,0.9998408185421525
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.8725,0.9989274144172668,0.9999961402186966
1,0.9975,0.9994004964828491,0.999999951474139
1,0.84,0.9983786344528198,0.9995291650878001
1,0.95,0.9977781176567078,0.9999967579893472
1,0.9675,0.9999697208404541,0.9999999132999848
1,0.945,0.9998977184295654,0.999999922759921
1,1.0,0.9999897480010986,0.9999999790569356
1,0.995,0.9998623132705688,0.9999999360295572
1,0.905,0.9996041655540466,0.999999931216165
1,0.9775,0.9998140931129456,0.9999976794473742
1,0.94,0.9899298548698425,0.9999965746148654
1,0.995,0.999942421913147,0.999999852195894
1,0.6775,0.9924141764640808,0.9995738378182408
1,0.9625,0.9997584223747253,0.9999988885879261
1,0.995,0.9999803304672241,0.9999999986190844
1,0.9375,0.9999312162399292,0.9999999951643181
1,0.95,0.9999250173568726,0.9999999026740026
1,0.93,0.9979985356330872,0.9999961806644194
1,0.9375,0.999700665473938,0.9999998854777885
1,1.0,0.999997615814209,0.9999999998279081
1,0.9925,0.9997393488883972,0.999999912494813
1,0.995,0.999942421913147,0.999999852195894
1,0.028417530919796534,0.012476122006773949,0.00010298626628192299
1,0.3475,0.6701653599739075,0.8956774300030043
1,1.0,0.9999656677246094,0.999999977736534
1,0.915,0.9995889067649841,0.9999216203247477
1,1.0,0.9999933242797852,0.9999999962242123
1,0.9375,0.9989979863166809,0.999993826934699
1,0.9425,0.855324923992157,0.9924776923095632
1,0.095,0.0019677558448165655,0.00029850719862825387
1,0.9475,0.9992772936820984,0.9999984715835449
1,0.9975,0.9994977712631226,0.9999991789379872
1,0.9875,0.999914288520813,0.9999999885335916
1,0.995,0.999942421913147,0.999999852195894
1,0.9975,0.9999855756759644,0.9999999831325136
1,0.9425,0.855324923992157,0.9924776923095632
1,0.995,0.999942421913147,0.999999852195894
1,1.0,0.9999836683273315,0.9999999997554605
1,1.0,0.9999959468841553,0.9999999988399721
1,0.6046789306556124,0.974033772945404,0.9658828190474968
1,1.0,0.9999959468841553,0.9999999988399721
1,0.9925,0.9999961853027344,0.9999999888953804
1,0.9525,0.9990090131759644,0.9999982650731444
1,0.9857414350071808,0.9995525479316711,0.9999992273548096
1,0.96,0.998348593711853,0.9999987592848859
1,0.955,0.998934805393219,0.999997428444005
1,0.86,0.9958029389381409,0.9999650318949714
1,0.7125,0.8398639559745789,0.9997759541378248
1,0.9875,0.9996839761734009,0.9999999030209025
1,0.41,0.4536466896533966,0.07234214831448034
1,1.0,0.9999865293502808,0.9999999819207473
1,0.9925,0.9999966621398926,0.9999999982332968
1,0.93,0.9995508790016174,0.9999994171719004
1,0.9975,0.9997802376747131,0.9999995439828865
1,0.33,0.031335197389125824,0.16653934434208723
1,0.995,0.9998511075973511,0.9999999840358993
1,0.995,0.999942421913147,0.999999852195894
1,0.995,0.9998281002044678,0.9999999176505213
1,0.985,0.9996284246444702,0.9999998684297822
1,1.0,0.9998553991317749,0.9999992202149163
1,0.85,0.9997674822807312,0.9999974405045113
1,0.995,0.9998281002044678,0.9999999176505213
1,0.995,0.999942421913147,0.999999852195894
1,0.615,0.9615001678466797,0.9944015213124091
1,0.92,0.9993447661399841,0.9999997027969725
1,0.975,0.9997870326042175,0.9999999347742303
1,0.95,0.9996908903121948,0.9999998865440904
1,1.0,0.999997615814209,0.9999999998279081
1,0.99,0.9996247291564941,0.9999986630572051
1,1.0,0.9999574422836304,0.9999999651432666
1,0.9425,0.855324923992157,0.9924776923095632
1,0.76,0.9994437098503113,0.9999986914695974
1,0.995,0.9999781847000122,0.9999999698994118
1,0.73,0.9997159838676453,0.9998766149194848
1,0.92,0.9993447661399841,0.9999997027969725
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.9825,0.9999874830245972,0.9999999888522294
1,0.84,0.9951375126838684,0.9999994289003236
1,0.91,0.9809826016426086,0.999997156759887
1,0.9725,0.9999748468399048,0.9999999980366163
1,0.995,0.999942421913147,0.999999852195894
1,1.0,0.9999656677246094,0.999999977736534
1,0.79,0.993757963180542,0.9999808876166195
1,0.6275,0.9848104119300842,0.9991688870889671
1,1.0,0.9999656677246094,0.999999977736534
1,0.8625,0.9900381565093994,0.9999343478473945
1,0.6775,0.9924141764640808,0.9995738378182408
1,0.9425,0.855324923992157,0.9924776923095632
1,0.57,0.9899386167526245,0.9984447906665109
1,0.66,0.8891095519065857,0.9475592468538114
1,0.77,0.9997081160545349,0.9999906548953789
1,0.99,0.9996247291564941,0.9999986630572051
1,0.4175,0.5576463937759399,0.914037624598946
1,0.9175,0.9999933242797852,0.9999999614148883
1,0.9,0.9836313724517822,0.9993878594135341
1,1.0,0.9999923706054688,0.9999999826324012
1,0.955,0.9995434880256653,0.9999991094635822
1,0.92,0.9993447661399841,0.9999997027969725
1,0.9875,0.9999779462814331,0.9999999902170106
1,0.9857414350071808,0.9995525479316711,0.9999992273548096
1,0.92,0.9993447661399841,0.9999997027969725
1,0.8675,0.9654785990715027,0.9995358891615201
1,0.995,0.9998511075973511,0.9999999840358993
1,1.0,0.9997255206108093,0.9999998187786483
1,0.825,0.9967086315155029,0.9999119172772244
1,0.9575,0.9995520710945129,0.9999990577090534
1,0.9675,0.9999697208404541,0.9999999132999848
1,1.0,0.9999724626541138,0.9999999741072658
1,0.895,0.9960482716560364,0.9999496843927689
1,0.9475,0.9992737174034119,0.9999970402989373
1,0.315,0.1579839587211609,0.2809417403486355
1,0.895,0.999962568283081,0.9999998308932598
1,0.9425,0.855324923992157,0.9924776923095632
1,0.92,0.9993447661399841,0.9999997027969725
1,0.6425,0.5671957731246948,0.8408010301529968
1,0.93,0.9993650317192078,0.9999616090307423
1,0.915,0.999968409538269,0.9999989036361189
1,0.65,0.9930510520935059,0.9997462670207862
1,0.99,0.9996247291564941,0.9999986630572051
1,0.9975,0.9994977712631226,0.9999991789379872
1,0.99,0.9999145269393921,0.9999998548723863
1,0.5925,0.8871444463729858,0.6827761193887065
1,0.9625,0.9999291896820068,0.9999999922821187
1,0.9625,0.999671459197998,0.9999999764719892
1,0.8075,0.9986183643341064,0.9999826856758577
1,1.0,0.9999638795852661,0.999999724112518
1,0.855,0.9933547973632812,0.9999989389582538
1,0.975,0.9999339580535889,0.9999998154652562
1,0.935,0.9923487901687622,0.9999480847670117
1,0.855,0.7345066666603088,0.9995436678516211
1,0.9025,0.9998518228530884,0.999997681338863
1,0.9625,0.9997584223747253,0.9999988885879261
1,0.9975,0.9994977712631226,0.9999991789379872
1,1.0,0.9999971389770508,0.9999999999693676
1,0.925,0.9841880798339844,0.9999924992850092
1,0.8375,0.9997705817222595,0.9999999787482596
1,0.995,0.999942421913147,0.999999852195894
1,0.99,0.9996247291564941,0.9999986630572051
1,0.995,0.9998281002044678,0.9999999176505213
1,0.98,0.9971293807029724,0.9999947567084921
1,0.975,0.9999358654022217,0.9999997533650291
1,0.995,0.999942421913147,0.999999852195894
1,0.995,0.999942421913147,0.999999852195894
1,0.65,0.9918357729911804,0.9996968871055145
1,0.975,0.9997991919517517,0.9999995136542486
1,0.995,0.999942421913147,0.999999852195894
1,0.995,0.9996697902679443,0.9999998969242596
1,0.995,0.999942421913147,0.999999852195894
1,0.9925,0.9999363422393799,0.9999999369270789
1,1.0,0.9999929666519165,0.9999999985086367
1,0.9025,0.9999313354492188,0.9999999273765392
1,1.0,0.9999943971633911,0.9999999860288395
1,0.995,0.999942421913147,0.999999852195894
1,0.67,0.9945587515830994,0.9997720601214061
1,0.9675,0.998474657535553,0.9999993740782048
1,0.94,0.9998168349266052,0.999998573983176
1,0.995,0.999942421913147,0.999999852195894
1,0.6925,0.40378960967063904,0.887128812524415
1,0.97,0.9996687173843384,0.9999997000669341
1,0.3575,0.03987198323011398,0.0022307306163478605
1,0.9575,0.9995520710945129,0.9999990577090534
1,0.9425,0.855324923992157,0.9924776923095632
1,1.0,0.9999445676803589,0.9999999923768567
1,0.3025,0.08159195631742477,0.0030922425125697863
1,0.605,0.48283064365386963,0.8744577352576682
1,0.9625,0.969791054725647,0.9988409374439455
1,1.0,0.9999836683273315,0.9999999997554605
1,1.0,0.999997615814209,0.9999999998279081
1,0.92,0.9958730340003967,0.9990676551915119
1,0.9925,0.9972077012062073,0.9999923436491821
1,0.9575,0.9999803304672241,0.9999999835365605
1,0.935,0.999964714050293,0.9999998335449203
1,0.99,0.9996247291564941,0.9999986630572051
1,0.485,0.7954532504081726,0.5528357560741258
1,0.6725,0.9741031527519226,0.9999657019553762
1,0.9975,0.9998210072517395,0.9999999871094577
1,0.9875,0.9999011754989624,0.9999998643315142
1,0.9575,0.9995520710945129,0.9999990577090534
1,0.9875,0.9999011754989624,0.9999998643315142
1,0.0325,0.0012945302296429873,4.0221947894155486e-07
1,0.935,0.9923487901687622,0.9999480847670117
1,0.995,0.9998281002044678,0.9999999176505213
1,0.9675,0.9999542236328125,0.9999999796868317
1,0.84,0.9958987832069397,0.9999846196553482
1,0.93,0.9993650317192078,0.9999616090307423
1,0.925,0.9997441172599792,0.999999781890833
1,0.13,0.01629030890762806,7.509726387552672e-05
1,0.9575,0.9995520710945129,0.9999990577090534
1,1.0,0.9999638795852661,0.999999724112518
1,0.9075,0.9998719692230225,0.9999999727410068
1,0.735,0.8687500357627869,0.9991387138546176
1,0.995,0.999942421913147,0.999999852195894
1,0.9975,0.9999586343765259,0.9999999941470843
1,0.9675,0.9997896552085876,0.9999994896530058
1,0.4375,0.7150008082389832,0.0733092909004932
1,1.0,0.9999638795852661,0.999999724112518
1,0.9825,0.9999191761016846,0.999999827751641
1,0.67,0.9945587515830994,0.9997720601214061
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.74,0.9938888549804688,0.9999797830704454
1,0.995,0.999942421913147,0.999999852195894
1,0.7725,0.9996216297149658,0.9999873439448702
1,0.9713997750273478,0.9996377229690552,0.9999993786868925
1,0.9425,0.855324923992157,0.9924776923095632
1,0.9525,0.9713141322135925,0.9998107379718905
1,0.95,0.9999250173568726,0.9999999026740026
1,0.9025,0.9999313354492188,0.9999999273765392
1,0.9725,0.9999748468399048,0.9999999980366163
1,0.9075,0.9998719692230225,0.9999999727410068
1,0.9875,0.9998770952224731,0.9999998576042505
1,0.92,0.9958730340003967,0.9990676551915119
1,1.0,0.9999940395355225,0.9999999987499768
1,0.9025,0.9999313354492188,0.9999999273765392
1,0.9025,0.9999313354492188,0.9999999273765392
1,1.0,0.999913215637207,0.999999923799707
1,0.94,0.9997742772102356,0.9999988145510947
1,0.995,0.999942421913147,0.999999852195894
1,0.955,0.9999715089797974,0.9999999106692883
1,1.0,0.9999067783355713,0.999999816422626
1,0.99,0.9999828338623047,0.9999999918162438
1,0.8675,0.9998757839202881,0.9999998528065402
1,1.0,0.999869704246521,0.9999997970633207
1,0.98,0.9999047517776489,0.9999993019021347
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.995,0.999942421913147,0.999999852195894
1,0.2,0.10945962369441986,0.0010079253735244327
1,0.9375,0.999976396560669,0.999999991778299
1,0.92,0.9993447661399841,0.9999997027969725
1,0.9857414350071808,0.9995525479316711,0.9999992273548096
1,0.9675,0.9999697208404541,0.9999999132999848
1,0.9675,0.9999697208404541,0.9999999132999848
1,0.99,0.9996247291564941,0.9999986630572051
1,0.995,0.9998281002044678,0.9999999176505213
1,1.0,0.9998111128807068,0.999999784575571
1,0.9975,0.9994977712631226,0.9999991789379872
1,0.985,0.9993811845779419,0.9999995777844517
1,0.995,0.999942421913147,0.999999852195894
1,0.85,0.9997674822807312,0.9999974405045113
1,0.995,0.9999992847442627,0.9999999975740763
1,0.9025,0.9999313354492188,0.9999999273765392
1,0.7475,0.9417256712913513,0.9989740800708098
1,0.98,0.9999899864196777,0.9999995114769664
1,1.0,0.9999656677246094,0.999999977736534
1,0.995,0.999942421913147,0.999999852195894
1,0.8925,0.9903677701950073,0.9999913604312752
1,0.85,0.9997674822807312,0.9999974405045113
1,0.995,0.999942421913147,0.999999852195894
1,0.9275,0.9999938011169434,0.9999999927003691
1,0.9425,0.855324923992157,0.9924776923095632
1,1.0,0.9999665021896362,0.9999999851465362
1,0.9575,0.9995520710945129,0.9999990577090534
1,0.9525,0.9990090131759644,0.9999982650731444
1,1.0,0.9998663663864136,0.9999998845485365
1,0.84,0.9958987832069397,0.9999846196553482
1,0.995,0.9998281002044678,0.9999999176505213
1,0.9425,0.855324923992157,0.9924776923095632
1,0.9975,0.9999586343765259,0.9999999941470843
1,0.6125,0.99974125623703,0.9999996757200397
1,0.96,0.9996603727340698,0.9999853110010128
1,0.95,0.9996623992919922,0.9999999016850581
1,0.945,0.9997918009757996,0.9999473084033202
1,0.995,0.9999665021896362,0.9999998201438539
1,0.995,0.9998281002044678,0.9999999176505213
1,0.6775,0.9924141764640808,0.9995738378182408
1,0.9425,0.855324923992157,0.9924776923095632
1,0.9425,0.9999867677688599,0.9999999943209059
1,0.99,0.9996247291564941,0.9999986630572051
1,0.695,0.9974508881568909,0.9995430361991806
1,0.855,0.995846688747406,0.9999931016614055
1,0.99,0.9999918937683105,0.9999999948753309
1,0.735,0.996410071849823,0.9993818154861264
1,1.0,0.9999891519546509,0.9999999967190436
1,0.075,0.015177454799413681,1.7777204246424772e-05
1,0.1425,0.09531045705080032,0.0018825146191642187
1,0.9925,0.9997393488883972,0.999999912494813
1,0.95,0.9816907048225403,0.9999636439309871
1,0.995,0.999922513961792,0.9999999124951281
1,0.9725,0.9971340894699097,0.9999989458562061
1,0.8625,0.9900381565093994,0.9999343478473945
1,1.0,0.9999638795852661,0.999999724112518
1,0.995,0.999942421913147,0.999999852195894
1,0.41823254630618983,0.5011680722236633,0.17806886143726353
1,0.9675,0.9994812607765198,0.9999991749877154
1,0.9857414350071808,0.9995525479316711,0.9999992273548096
1,0.9825,0.9998946189880371,0.9999999535630381
1,0.9975,0.9994004964828491,0.999999951474139
1,0.995,0.9998281002044678,0.9999999176505213
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.8975,0.9974464178085327,0.9999913287811961
1,1.0,0.999957799911499,0.999999973518731
1,0.995,0.999942421913147,0.999999852195894
1,0.92,0.9993447661399841,0.9999997027969725
1,0.9225,0.9963633418083191,0.9999989237362706
1,0.99,0.9996247291564941,0.9999986630572051
1,0.9975,0.9999574422836304,0.9999999038666275
1,1.0,0.9999861717224121,0.999999995373932
1,0.8975,0.9975016713142395,0.999990148429603
1,0.995,0.999942421913147,0.999999852195894
1,0.955,0.9996792078018188,0.9999991872941113
1,0.9375,0.9987433552742004,0.9999578362911313
1,0.9425,0.855324923992157,0.9924776923095632
1,1.0,0.999748170375824,0.9999996050027214
1,0.995,0.9998281002044678,0.9999999176505213
1,0.895,0.9987366795539856,0.9999848764179047
1,0.97,0.9961684346199036,0.9999918580856041
1,0.855,0.9933547973632812,0.9999989389582538
1,0.955,0.999920129776001,0.9999999191393477
1,0.995,0.9999665021896362,0.9999998201438539
1,0.7075,0.9951283931732178,0.9998159915316903
1,0.6675,0.7850853800773621,0.9990154455706846
1,0.98,0.9997056126594543,0.9999999023071175
1,1.0,0.9999898672103882,0.9999999858690687
1,0.028417530919796534,0.012476122006773949,0.00010298626628192299
1,0.8675,0.989400327205658,0.9999111149171626
1,0.755,0.9991219639778137,0.9998154823452415
1,0.985,0.9994515776634216,0.9999988133400051
1,0.9925,0.9999961853027344,0.9999999888953804
1,1.0,0.9999891519546509,0.9999999967190436
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.375,0.9823805093765259,0.805555919209713
1,0.9175,0.9993896484375,0.9999990222462868
1,0.01651583624952298,0.010722924955189228,0.007292905139835144
1,0.99,0.999992847442627,0.999999968114983
1,0.995,0.999942421913147,0.999999852195894
1,0.9975,0.9999574422836304,0.9999999038666275
1,0.7275,0.9296212792396545,0.9990895875550543
1,0.9925,0.9997393488883972,0.999999912494813
1,0.4525,0.7291950583457947,0.7080466465582304
1,0.955,0.9986139535903931,0.9999816886217809
1,0.135,0.03129534795880318,0.0003281950293477445
1,1.0,0.9999836683273315,0.9999999997554605
1,0.995,0.999942421913147,0.999999852195894
1,0.765,0.855108916759491,0.9997725626536007
1,0.85,0.9466128945350647,0.999900677682375
1,0.995,0.999942421913147,0.999999852195894
1,0.9975,0.9999762773513794,0.9999999947131539
1,1.0,0.9999948740005493,0.9999999983064618
1,1.0,0.9999953508377075,0.9999999993096709
1,0.9925,0.9999831914901733,0.9999999968548567
1,0.9125,0.9995934367179871,0.9999997664692407
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.62,0.9816188216209412,0.9999256956274485
1,0.9975,0.9998656511306763,0.9999995542519451
1,0.9275,0.9999938011169434,0.9999999927003691
1,0.9175,0.9949415326118469,0.9998469135389568
1,0.645,0.969416618347168,0.9998668278515624
1,0.995,0.9998281002044678,0.9999999176505213
1,0.615,0.9615001678466797,0.9944015213124091
1,0.585,0.6741772294044495,0.9337226776003271
1,0.995,0.999942421913147,0.999999852195894
1,1.0,0.9999716281890869,0.9999999852642254
1,0.795,0.9744163155555725,0.9999017545367448
1,0.995,0.9999665021896362,0.9999998201438539
1,0.9575,0.9995520710945129,0.9999990577090534
1,0.9857414350071808,0.9995525479316711,0.9999992273548096
1,0.9625,0.9990779161453247,0.9999875285501624
1,0.9775,0.9999961853027344,0.9999999990437469
1,0.0325,0.001181535073556006,1.0952620535805725e-06
1,0.9675,0.9999697208404541,0.9999999132999848
1,0.615,0.9615001678466797,0.9944015213124091
1,0.93,0.9972198009490967,0.9999746981808416
1,0.995,0.999942421913147,0.999999852195894
1,0.97,0.9999303817749023,0.9999999884185679
1,0.995,0.9998281002044678,0.9999999176505213
1,0.8075,0.9716029167175293,0.999195687630942
1,0.9375,0.9995808005332947,0.9999865849151761
1,0.9075,0.9998438358306885,0.9999977474804985
1,0.945,0.9959512948989868,0.9991554637430498
1,0.9675,0.9999697208404541,0.9999999132999848
1,1.0,0.999997615814209,0.9999999998279081
1,0.9375,0.999700665473938,0.9999998854777885
1,0.020073786777319108,0.0069274031557142735,0.0006581816727398405
1,0.9875,0.9998770952224731,0.9999998576042505
1,0.9575,0.9999803304672241,0.9999999835365605
1,0.995,0.999942421913147,0.999999852195894
1,0.995,0.999942421913147,0.999999852195894
1,0.93,0.9864386320114136,0.9999881093226136
1,1.0,0.9999933242797852,0.9999999962242123
1,0.9857414350071808,0.9995525479316711,0.9999992273548096
1,0.3075,0.5407784581184387,0.9125762550760659
1,0.9625,0.9999066591262817,0.9999999397526956
1,0.5875,0.7792267203330994,0.9816791288258706
1,0.2,0.10945962369441986,0.0010079253735244327
1,0.9275,0.9999938011169434,0.9999999927003691
1,0.805,0.9953845143318176,0.9999891200666988
1,0.9925,0.9999912977218628,0.9999999967534412
1,0.9575,0.9999803304672241,0.9999999835365605
1,0.975,0.9997904896736145,0.9999997728590243
1,0.9975,0.9999855756759644,0.9999999831325136
1,0.9075,0.9936163425445557,0.9999918465095112
1,1.0,0.9999884366989136,0.999999997915574
1,0.6925,0.40378960967063904,0.887128812524415
1,0.9,0.9999539852142334,0.9999999979112904
1,0.98,0.999953031539917,0.9999999956705319
1,0.995,0.999942421913147,0.999999852195894
1,0.2575,0.20148205757141113,0.00025550869933914285
1,0.9475,0.9983857870101929,0.999998833594604
1,0.995,0.999942421913147,0.999999852195894
1,0.1425,0.09531045705080032,0.0018825146191642187
1,0.725,0.22901098430156708,0.22473781703719267
1,0.995,0.9998281002044678,0.9999999176505213
1,0.965,0.9999364614486694,0.9999999475619729
1,0.9575,0.9995520710945129,0.9999990577090534
1,0.69,0.893825888633728,0.9988650120976481
1,0.485,0.8328463435173035,0.9870143530380835
1,1.0,0.9999834299087524,0.9999999787069043
1,0.555,0.38826096057891846,0.596992084000389
1,0.8925,0.9996103644371033,0.9999947069895759
0,0.05,0.00010554605250945315,3.729773306260784e-08
0,0.01,6.891142402309924e-05,1.865655627868377e-07
0,0.0375,0.00029893271857872605,8.746921211501988e-08
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0125,0.0005148696945980191,2.2279887609347977e-08
0,0.015,2.3225255063152872e-05,1.552021041445137e-09
0,0.255,0.010561255738139153,0.002357975299814903
0,0.04,2.4733682948863134e-05,1.1318421358769046e-07
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0025,3.479219230939634e-05,9.918276387242971e-09
0,0.0,4.362501385912765e-06,9.645589392794755e-10
0,0.0,9.463516107643954e-06,1.1416177414408319e-09
0,0.0625,0.0006655326578766108,8.354848753271341e-06
0,0.0025,8.401406375924125e-05,6.456532461876773e-08
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0075,0.0001282799494219944,2.443232705193077e-09
0,0.0175,0.009522377513349056,7.860447058526995e-05
0,0.1825,0.5592634081840515,0.5495107288422254
0,0.015,0.00021157022274564952,3.3034535564605086e-09
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.355,0.023638183251023293,0.0005125758884140333
0,0.0,2.5042081119863724e-07,5.325852489803958e-11
0,0.0,1.9525864445313346e-06,1.726958680410992e-11
0,0.3475,0.06649354100227356,0.05801811641386639
0,0.0025,4.362590334494598e-05,9.42384394082564e-09
0,0.005,1.4899269444867969e-05,1.1428238949923832e-08
0,0.0025,8.563467872590991e-07,6.893722927637127e-10
0,0.005,2.087758548441343e-05,1.0988654514524764e-09
0,0.0,4.133395577810006e-06,2.0023568629540747e-10
0,0.0,0.000308777583995834,9.633260645774686e-08
0,0.0,3.6706478567793965e-07,1.085061025799261e-09
0,0.0,5.104536467115395e-05,1.5021497368552187e-08
0,0.0,1.7574999446878792e-06,3.206205940240647e-11
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.03,0.0006539407768286765,1.7077025391060892e-07
0,0.005,1.3215638318797573e-05,7.425068792416463e-10
0,0.0,0.00032479950459674,4.160792139137195e-08
0,0.0,1.724547701087431e-06,4.23926659020199e-11
0,0.0,3.66058725376206e-06,7.220425069485545e-11
0,0.04,2.4733682948863134e-05,1.1318421358769046e-07
0,0.0575,0.00040328584145754576,5.366819833566835e-07
0,0.0025,1.7766400560503826e-05,1.1946539155997454e-09
0,0.0,1.4810580069024581e-06,1.6234515904622243e-10
0,0.0875,0.011383866891264915,4.5337531937687186e-05
0,0.0025,5.770973803009838e-05,2.949608011320697e-09
0,0.005,2.5901668777805753e-05,6.043639152623952e-08
0,0.01,7.454129809048027e-05,7.034240040474923e-08
0,0.0025,1.6643531125737354e-05,2.8096803372378835e-09
0,0.0625,0.0024676225148141384,3.5013006694803177e-06
0,0.008866456651993598,0.002078585559502244,1.80387519735735e-06
0,0.255,0.01722661592066288,0.001470356024219686
0,0.0075,6.286592451942852e-06,6.242540984600044e-09
0,0.045,0.03518429771065712,4.867894244058502e-06
0,0.0,4.797911969944835e-06,5.02074696144674e-10
0,0.1725,0.011647733859717846,5.7457966149283775e-05
0,0.115,0.0002546009491197765,1.4110304916748897e-07
0,0.05,0.002828391036018729,2.0031869949698567e-06
0,0.175,0.3138558566570282,0.02020275615039787
0,0.0275,0.0001347552315564826,8.851949869394112e-06
0,0.0,1.976316980289994e-06,9.197390447993065e-09
0,0.0,6.313538506219629e-06,1.4168982714076209e-08
0,0.07,0.0008031493634916842,1.012642317444062e-05
0,0.005,6.617343842663104e-06,8.938029308336973e-09
0,0.005,0.0007080170325934887,2.794619488383663e-06
0,0.17,0.002309280913323164,2.719421071360996e-05
0,0.0025,4.947905381413875e-06,1.8916296138148844e-08
0,0.0,3.029856770808692e-06,1.1874391670139649e-09
